<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,1,03/07/20,20:09:00,1.1242400,1.1244500,1.1242000,1.1243300,829
EURUSD,1,03/07/20,20:10:00,1.1244000,1.1244900,1.1242600,1.1243300,638
EURUSD,1,03/07/20,20:11:00,1.1244200,1.1244400,1.1242000,1.1243900,583
EURUSD,1,03/07/20,20:12:00,1.1243500,1.1244400,1.1242000,1.1244300,504
EURUSD,1,03/07/20,20:13:00,1.1243300,1.1244300,1.1242000,1.1244000,877
EURUSD,1,03/07/20,20:14:00,1.1244000,1.1244300,1.1242000,1.1242900,586
EURUSD,1,03/07/20,20:15:00,1.1243000,1.1244300,1.1240800,1.1243000,2585
EURUSD,1,03/07/20,20:16:00,1.1242400,1.1244000,1.1240900,1.1242100,1885
EURUSD,1,03/07/20,20:17:00,1.1242000,1.1242800,1.1239700,1.1241100,1374
EURUSD,1,03/07/20,20:18:00,1.1240700,1.1242300,1.1239800,1.1241000,1093
EURUSD,1,03/07/20,20:19:00,1.1241100,1.1241500,1.1239800,1.1240800,475
EURUSD,1,03/07/20,20:20:00,1.1239800,1.1241100,1.1239800,1.1240000,323
EURUSD,1,03/07/20,20:21:00,1.1240800,1.1241200,1.1239000,1.1240800,407
EURUSD,1,03/07/20,20:22:00,1.1239700,1.1241200,1.1239000,1.1240300,628
EURUSD,1,03/07/20,20:23:00,1.1239500,1.1241100,1.1237000,1.1240900,384
EURUSD,1,03/07/20,20:24:00,1.1239600,1.1240900,1.1239000,1.1240000,355
EURUSD,1,03/07/20,20:25:00,1.1240200,1.1240900,1.1239000,1.1240400,396
EURUSD,1,03/07/20,20:26:00,1.1240000,1.1241000,1.1239000,1.1240500,585
EURUSD,1,03/07/20,20:27:00,1.1240800,1.1241000,1.1239500,1.1239600,539
EURUSD,1,03/07/20,20:28:00,1.1240100,1.1241000,1.1239500,1.1240300,379
EURUSD,1,03/07/20,20:29:00,1.1240200,1.1241200,1.1239000,1.1240300,855
EURUSD,1,03/07/20,20:30:00,1.1240500,1.1240900,1.1238600,1.1239700,969
EURUSD,1,03/07/20,20:31:00,1.1239900,1.1240600,1.1238900,1.1239700,632
EURUSD,1,03/07/20,20:32:00,1.1239700,1.1241800,1.1238800,1.1241400,1088
EURUSD,1,03/07/20,20:33:00,1.1241600,1.1242600,1.1239500,1.1240100,1302
EURUSD,1,03/07/20,20:34:00,1.1240000,1.1241400,1.1239600,1.1239800,423
EURUSD,1,03/07/20,20:35:00,1.1241100,1.1242300,1.1238700,1.1240600,1601
EURUSD,1,03/07/20,20:36:00,1.1241600,1.1242200,1.1238400,1.1240900,2015
EURUSD,1,03/07/20,20:37:00,1.1240800,1.1242000,1.1239100,1.1241200,1143
EURUSD,1,03/07/20,20:38:00,1.1241900,1.1242300,1.1238400,1.1240200,3429
EURUSD,1,03/07/20,20:39:00,1.1240900,1.1242400,1.1238900,1.1241000,2079
EURUSD,1,03/07/20,20:40:00,1.1241300,1.1242500,1.1239100,1.1241900,2982
EURUSD,1,03/07/20,20:41:00,1.1242000,1.1242700,1.1240200,1.1242200,682
EURUSD,1,03/07/20,20:42:00,1.1241600,1.1243000,1.1241000,1.1242600,623
EURUSD,1,03/07/20,20:43:00,1.1243000,1.1243300,1.1241000,1.1242900,717
EURUSD,1,03/07/20,20:44:00,1.1242100,1.1243500,1.1241100,1.1243100,1091
EURUSD,1,03/07/20,20:45:00,1.1242200,1.1243300,1.1241500,1.1242900,679
EURUSD,1,03/07/20,20:46:00,1.1242900,1.1243900,1.1241100,1.1242800,918
EURUSD,1,03/07/20,20:47:00,1.1242400,1.1243700,1.1240900,1.1241000,640
EURUSD,1,03/07/20,20:48:00,1.1243100,1.1243900,1.1240100,1.1242400,1317
EURUSD,1,03/07/20,20:49:00,1.1242200,1.1243300,1.1240100,1.1243000,3926
EURUSD,1,03/07/20,20:50:00,1.1243100,1.1243700,1.1240700,1.1243200,3958
EURUSD,1,03/07/20,20:51:00,1.1243400,1.1243800,1.1240800,1.1243000,3879
EURUSD,1,03/07/20,20:52:00,1.1243100,1.1243900,1.1241300,1.1241800,4062
EURUSD,1,03/07/20,20:53:00,1.1241300,1.1243200,1.1240500,1.1241600,5428
EURUSD,1,03/07/20,20:54:00,1.1241400,1.1244000,1.1240800,1.1243100,3709
EURUSD,1,03/07/20,20:55:00,1.1242700,1.1243800,1.1241000,1.1243200,488
EURUSD,1,03/07/20,20:56:00,1.1243200,1.1244200,1.1240600,1.1240800,5826
EURUSD,1,03/07/20,20:57:00,1.1240800,1.1243400,1.1240600,1.1242600,3020
EURUSD,1,03/07/20,20:58:00,1.1243000,1.1244300,1.1242000,1.1243300,821
EURUSD,1,03/07/20,20:59:00,1.1242700,1.1244700,1.1240000,1.1242100,1255
EURUSD,1,03/07/20,21:00:00,1.1241000,1.1243600,1.1240600,1.1243100,2405
EURUSD,1,03/07/20,21:01:00,1.1243100,1.1244900,1.1242000,1.1243400,1810
EURUSD,1,03/07/20,21:02:00,1.1244200,1.1245200,1.1241600,1.1242400,3142
EURUSD,1,03/07/20,21:03:00,1.1242900,1.1244500,1.1239600,1.1241600,4852
EURUSD,1,03/07/20,21:04:00,1.1242400,1.1243900,1.1241300,1.1242500,1103
EURUSD,1,03/07/20,21:05:00,1.1242500,1.1243700,1.1241500,1.1243200,902
EURUSD,1,03/07/20,21:06:00,1.1242900,1.1244100,1.1241700,1.1242900,781
EURUSD,1,03/07/20,21:07:00,1.1242800,1.1244100,1.1241900,1.1243000,614
EURUSD,1,03/07/20,21:08:00,1.1243500,1.1244500,1.1242100,1.1243000,1159
EURUSD,1,03/07/20,21:09:00,1.1243000,1.1244100,1.1242000,1.1243000,465
EURUSD,1,03/07/20,21:10:00,1.1242900,1.1244300,1.1242000,1.1243300,526
EURUSD,1,03/07/20,21:11:00,1.1243700,1.1245900,1.1241700,1.1244000,912
EURUSD,1,03/07/20,21:12:00,1.1244000,1.1245200,1.1241000,1.1242400,2925
EURUSD,1,03/07/20,21:13:00,1.1242900,1.1244000,1.1242000,1.1243300,2344
EURUSD,1,03/07/20,21:14:00,1.1243400,1.1244300,1.1242000,1.1242500,3860
EURUSD,1,03/07/20,21:15:00,1.1243200,1.1244400,1.1242000,1.1244100,1994
EURUSD,1,03/07/20,21:16:00,1.1243800,1.1244500,1.1242700,1.1243400,1151
EURUSD,1,03/07/20,21:17:00,1.1244000,1.1246000,1.1241700,1.1244500,1166
EURUSD,1,03/07/20,21:18:00,1.1244500,1.1245000,1.1242400,1.1244100,1401
EURUSD,1,03/07/20,21:19:00,1.1244400,1.1245000,1.1240800,1.1242600,4429
EURUSD,1,03/07/20,21:20:00,1.1242600,1.1244200,1.1240600,1.1242700,5030
EURUSD,1,03/07/20,21:21:00,1.1243400,1.1244400,1.1241000,1.1243000,4467
EURUSD,1,03/07/20,21:22:00,1.1243200,1.1244800,1.1241000,1.1244200,3147
EURUSD,1,03/07/20,21:23:00,1.1244000,1.1244900,1.1242600,1.1244000,1036
EURUSD,1,03/07/20,21:24:00,1.1244000,1.1244700,1.1242000,1.1243600,483
EURUSD,1,03/07/20,21:25:00,1.1244300,1.1244600,1.1242600,1.1244000,844
EURUSD,1,03/07/20,21:26:00,1.1243000,1.1244400,1.1242700,1.1243500,647
EURUSD,1,03/07/20,21:27:00,1.1243400,1.1244000,1.1242000,1.1243200,401
EURUSD,1,03/07/20,21:28:00,1.1242600,1.1243700,1.1242000,1.1242600,431
EURUSD,1,03/07/20,21:29:00,1.1243400,1.1243600,1.1242000,1.1242600,217
EURUSD,1,03/07/20,21:30:00,1.1243200,1.1243600,1.1242000,1.1242600,242
EURUSD,1,03/07/20,21:31:00,1.1243400,1.1243600,1.1242000,1.1242000,333
EURUSD,1,03/07/20,21:32:00,1.1243100,1.1243500,1.1242000,1.1242900,141
EURUSD,1,03/07/20,21:33:00,1.1243300,1.1244000,1.1242000,1.1242700,283
EURUSD,1,03/07/20,21:34:00,1.1243500,1.1244000,1.1242000,1.1243000,140
EURUSD,1,03/07/20,21:35:00,1.1243400,1.1243900,1.1242000,1.1243000,285
EURUSD,1,03/07/20,21:36:00,1.1243100,1.1243400,1.1242000,1.1242400,273
EURUSD,1,03/07/20,21:37:00,1.1243300,1.1243600,1.1239000,1.1241600,1359
EURUSD,1,03/07/20,21:38:00,1.1241500,1.1245100,1.1240100,1.1242900,3685
EURUSD,1,03/07/20,21:39:00,1.1243500,1.1245300,1.1240400,1.1242200,6854
EURUSD,1,03/07/20,21:40:00,1.1241800,1.1245000,1.1240000,1.1243400,7602
EURUSD,1,03/07/20,21:41:00,1.1243300,1.1244500,1.1241100,1.1243700,6285
EURUSD,1,03/07/20,21:42:00,1.1244000,1.1244400,1.1241700,1.1242500,1808
EURUSD,1,03/07/20,21:43:00,1.1242800,1.1244500,1.1241000,1.1244100,1344
EURUSD,1,03/07/20,21:44:00,1.1243000,1.1244300,1.1242400,1.1243500,400
EURUSD,1,03/07/20,21:45:00,1.1242700,1.1244200,1.1242600,1.1243500,412
EURUSD,1,03/07/20,21:46:00,1.1243000,1.1244100,1.1242600,1.1243000,274
EURUSD,1,03/07/20,21:47:00,1.1243800,1.1244600,1.1243000,1.1243400,363
EURUSD,1,03/07/20,21:48:00,1.1244200,1.1244600,1.1242900,1.1243700,1119
EURUSD,1,03/07/20,21:49:00,1.1243200,1.1245000,1.1242800,1.1244000,726
EURUSD,1,03/07/20,21:50:00,1.1244100,1.1245000,1.1239300,1.1240500,3776
EURUSD,1,03/07/20,21:51:00,1.1240500,1.1244500,1.1239500,1.1243100,7903
EURUSD,1,03/07/20,21:52:00,1.1243700,1.1244600,1.1240400,1.1243200,9601
EURUSD,1,03/07/20,21:53:00,1.1242200,1.1244800,1.1240200,1.1242600,8841
EURUSD,1,03/07/20,21:54:00,1.1243000,1.1245000,1.1240500,1.1241900,8343
EURUSD,1,03/07/20,21:55:00,1.1242000,1.1244600,1.1240600,1.1243000,3379
EURUSD,1,03/07/20,21:56:00,1.1243200,1.1246500,1.1240800,1.1245300,5675
